gain	43	9	-88.76
gain	9	44	-92.37
gain	44	9	-92.34
gain	9	45	-89.00
gain	45	9	-86.25
gain	9	46	-94.84
gain	46	9	-90.77
gain	9	47	-91.26
gain	47	9	-88.76
gain	9	48	-98.59
gain	48	9	-97.94
gain	10	11	-55.49
gain	11	10	-57.35
gain	10	12	-68.44
gain	12	10	-69.70
gain	10	13	-74.89
gain	13	10	-76.95
gain	10	14	-79.50
gain	14	10	-81.47
gain	10	15	-73.77
gain	15	10	-74.70
gain	10	16	-59.20
gain	16	10	-63.17
gain	10	17	-54.11
gain	17	10	-54.40
gain	10	18	-64.11
gain	18	10	-65.74
gain	10	19	-70.44
gain	19	10	-73.29
gain	10	20	-72.57
gain	20	10	-76.49
gain	10	21	-76.98
gain	21	10	-79.90
gain	10	22	-75.43
gain	22	10	-77.40
gain	10	23	-65.71
gain	23	10	-69.15
gain	10	24	-66.84
gain	24	10	-71.18
gain	10	25	-73.00
gain	25	10	-76.79
gain	10	26	-73.82
gain	26	10	-76.26
gain	10	27	-77.79
gain	27	10	-79.75
gain	10	28	-83.30
gain	28	10	-85.68
gain	10	29	-83.48
gain	29	10	-84.26
gain	10	30	-79.43
gain	30	10	-81.55
gain	10	31	-75.91
gain	31	10	-77.59
gain	10	32	-81.39
gain	32	10	-81.95
gain	10	33	-78.70
gain	33	10	-79.49
gain	10	34	-80.08
gain	34	10	-80.45
gain	10	35	-85.23
gain	35	10	-87.55
gain	10	36	-85.36
gain	36	10	-86.19
gain	10	37	-85.30
gain	37	10	-88.89
gain	10	38	-81.55
gain	38	10	-83.28
gain	10	39	-82.74
gain	39	10	-82.87
gain	10	40	-83.93
gain	40	10	-86.66
gain	10	41	-88.27
gain	41	10	-89.71
gain	10	42	-88.19
gain	42	10	-87.52
gain	10	43	-86.21
gain	43	10	-89.45
gain	10	44	-88.03
gain	44	10	-92.07
gain	10	45	-85.12
gain	45	10	-86.46
gain	10	46	-85.84
gain	46	10	-85.86
gain	10	47	-90.77
gain	47	10	-92.35
gain	10	48	-84.21
gain	48	10	-87.65
gain	11	12	-54.34
gain	12	11	-53.74
gain	11	13	-64.79
gain	13	11	-65.00
gain	11	14	-81.08
gain	14	11	-81.19
gain	11	15	-76.89
gain	15	11	-75.96
gain	11	16	-74.44
gain	16	11	-76.56
gain	11	17	-65.97
gain	17	11	-64.42
gain	11	18	-51.86
gain	18	11	-51.63
gain	11	19	-59.05
gain	19	11	-60.04
gain	11	20	-69.47
gain	20	11	-71.53
gain	11	21	-88.80
gain	21	11	-89.87
gain	11	22	-81.05
gain	22	11	-81.16
gain	11	23	-83.70
gain	23	11	-85.29
gain	11	24	-71.21
gain	24	11	-73.70
gain	11	25	-65.82
gain	25	11	-67.76
gain	11	26	-65.81
gain	26	11	-66.39
gain	11	27	-77.25
gain	27	11	-77.35
gain	11	28	-88.96
gain	28	11	-89.49
gain	11	29	-83.52
gain	29	11	-82.46
gain	11	30	-79.66
gain	30	11	-79.92
gain	11	31	-75.11
gain	31	11	-74.93
gain	11	32	-78.60
gain	32	11	-77.31
gain	11	33	-79.55
gain	33	11	-78.49
gain	11	34	-83.75
gain	34	11	-82.27
gain	11	35	-90.65
gain	35	11	-91.12
gain	11	36	-89.23
gain	36	11	-88.20
gain	11	37	-92.90
gain	37	11	-94.64
gain	11	38	-86.49
gain	38	11	-86.37
gain	11	39	-88.86
gain	39	11	-87.15
gain	11	40	-82.38
gain	40	11	-83.26
gain	11	41	-83.88
gain	41	11	-83.47
gain	11	42	-96.56
gain	42	11	-94.03
gain	11	43	-93.00
gain	43	11	-94.39
gain	11	44	-86.94
gain	44	11	-89.13
gain	11	45	-90.23
gain	45	11	-89.71
gain	11	46	-92.19
gain	46	11	-90.35
gain	11	47	-88.26
gain	47	11	-87.99
gain	11	48	-84.87
gain	48	11	-86.45
gain	12	13	-55.06
gain	13	12	-55.87
gain	12	14	-91.65
gain	14	12	-92.36
gain	12	15	-83.50
gain	15	12	-83.17
gain	12	16	-81.04
gain	16	12	-83.76
gain	12	17	-66.76
gain	17	12	-65.81
gain	12	18	-58.31
gain	18	12	-58.68
gain	12	19	-59.09
gain	19	12	-60.68
gain	12	20	-64.79
gain	20	12	-67.45
gain	12	21	-92.14
gain	21	12	-93.80
gain	12	22	-85.77
gain	22	12	-86.48
gain	12	23	-74.92
gain	23	12	-77.11
gain	12	24	-80.72
gain	24	12	-83.80
gain	12	25	-71.29
gain	25	12	-73.82
gain	12	26	-72.08
gain	26	12	-73.26
gain	12	27	-69.29
gain	27	12	-69.99
gain	12	28	-90.33
gain	28	12	-91.45
gain	12	29	-89.10
gain	29	12	-88.63
gain	12	30	-84.47
gain	30	12	-85.34
gain	12	31	-81.76
gain	31	12	-82.19
gain	12	32	-75.65
gain	32	12	-74.96
gain	12	33	-75.42
gain	33	12	-74.96
gain	12	34	-75.98
gain	34	12	-75.10
gain	12	35	-91.77
gain	35	12	-92.84
gain	12	36	-91.82
gain	36	12	-91.39
gain	12	37	-82.63
gain	37	12	-84.97
gain	12	38	-89.78
gain	38	12	-90.25
gain	12	39	-83.09
gain	39	12	-81.97
gain	12	40	-82.78
gain	40	12	-84.26
gain	12	41	-91.83
gain	41	12	-92.01
gain	12	42	-97.54
gain	42	12	-95.61
gain	12	43	-95.01
gain	43	12	-97.00
gain	12	44	-91.25
gain	44	12	-94.05
gain	12	45	-87.04
gain	45	12	-87.13
gain	12	46	-88.89
gain	46	12	-87.65
gain	12	47	-87.32
gain	47	12	-87.65
gain	12	48	-90.39
gain	48	12	-92.58
gain	13	14	-92.95
gain	14	13	-92.85
gain	13	15	-88.68
gain	15	13	-87.54
gain	13	16	-87.87
gain	16	13	-89.78
gain	13	17	-77.78
gain	17	13	-76.01
gain	13	18	-76.72
gain	18	13	-76.29
gain	13	19	-59.59
gain	19	13	-60.37
gain	13	20	-55.47
gain	20	13	-57.32
gain	13	21	-92.31
gain	21	13	-93.16
gain	13	22	-91.38
gain	22	13	-91.28
gain	13	23	-79.06
gain	23	13	-80.44
gain	13	24	-84.24
gain	24	13	-86.52
gain	13	25	-72.25
gain	25	13	-73.98
gain	13	26	-77.55
gain	26	13	-77.92
gain	13	27	-66.18
gain	27	13	-66.06
gain	13	28	-94.67
gain	28	13	-94.99
gain	13	29	-93.00
gain	29	13	-91.72
gain	13	30	-90.37
gain	30	13	-90.42
gain	13	31	-83.46
gain	31	13	-83.08
gain	13	32	-84.21
gain	32	13	-82.71
gain	13	33	-80.02
gain	33	13	-78.75
gain	13	34	-83.20
gain	34	13	-81.51
gain	13	35	-96.56
gain	35	13	-96.81
gain	13	36	-95.50
gain	36	13	-94.25
gain	13	37	-93.74
gain	37	13	-95.26
gain	13	38	-81.07
gain	38	13	-80.73
gain	13	39	-85.05
gain	39	13	-83.12
gain	13	40	-84.66
gain	40	13	-85.33
gain	13	41	-82.96
gain	41	13	-82.34
gain	13	42	-94.63
gain	42	13	-91.89
gain	13	43	-97.33
gain	43	13	-98.50
gain	13	44	-99.60
gain	44	13	-101.59
gain	13	45	-97.19
gain	45	13	-96.46
gain	13	46	-85.19
gain	46	13	-83.14
gain	13	47	-87.37
gain	47	13	-86.89
gain	13	48	-89.45
gain	48	13	-90.82
gain	14	15	-64.91
gain	15	14	-63.87
gain	14	16	-69.55
gain	16	14	-71.56
